,v0,mass,A,rho,w,gamma,a,TT
36,320.5104004813681,32336626765443.938,46209367163953.41,9.336464513881488,420.98726622153623,2.231566587589739e-06,0.001502958998730359,85.27521383986924
37,297.26564125153675,19126898126090.055,14883968884841.734,6.051388230317147,372.3588875437116,7.87628309394172e-07,0.00036431928690086363,98.62460767590763
38,309.0941771253005,113733436959385.12,16568085559085.975,10.285313285160617,376.2057460549556,2.50607337335388e-07,0.00037177372762996853,97.37795439820079
39,383.54695930988066,14399083120806.584,46209367163953.41,6.071067635808292,402.9314762201861,3.2587597671659667e-06,0.0006463710318425872,90.82328364372648
40,251.34309747611255,59274811183135.87,46209367163953.41,6.1469763134733,379.8261970978612,8.015183577410251e-07,0.0035330429569245345,86.4578466512567
41,264.28681304526634,11715280276299.867,46209367163953.41,9.655616269662143,351.26250776981067,6.370146614002921e-06,0.00048623742059790854,105.23563700794656
42,276.16243829574864,603563211780.3087,46209367163953.41,4.629148636593104,409.206859368707,5.9278946683671386e-05,0.0005515742403729182,91.49180615833338
43,286.51312603977465,110706169869302.11,46209367163953.41,8.619967103708538,393.33442728612073,6.018051447792139e-07,0.0007592722867037309,91.21791810566083
44,368.09601522597603,1172421008193226.2,46209367163953.41,19.83403191740123,374.1638930061568,1.3075235788311814e-07,0.0007860702873074718,87.07237248676019
45,261.39432862728296,35426976135449.05,14883968884841.734,5.910858707848159,429.7382506353618,4.15362552182394e-07,0.0005607532664756521,85.94765081568636
46,309.07503229177286,965599636509685.8,46209367163953.41,4.742280526867325,368.0986097556697,3.7958781301869297e-08,0.001524432145500552,79.14647818947776
47,197.22496064959768,25052311272742.47,46209367163953.41,8.29724122601273,442.90012267557023,2.5598117649344806e-06,0.0007759299375762338,83.02106187235272
48,79.32205570279521,3073154810410.833,46209367163953.41,5.7614003301816314,344.13863342355125,1.448991133866154e-05,0.00028845299257153,108.46611028472593
49,247.80635662364196,14632434787390.107,76343875785940.8,7.37025022656759,341.66003633892205,6.431791126568595e-06,0.0005208881252183365,108.03954014828324
50,300.66910441884437,72267175369931.47,89070356774969.36,11.376166952247019,305.93086055250217,2.3452014880659025e-06,8.747698389877865e-05,121.42476698925127
51,192.40505658912534,297903593391554.56,46209367163953.41,7.147804875192707,458.4331683526057,1.854466788189112e-07,0.0005216644657098296,84.40920707667006
52,356.10442453291114,170739682610760.7,14883968884841.734,11.231447249906289,358.46768416091527,1.6376160942267383e-07,0.0004446201710126544,94.84010339486177
53,386.64632289101326,13224000337584.049,46209367163953.41,5.201361160086247,422.6449629122397,3.0400188188676196e-06,0.0002656757983258194,87.96382937094982
54,192.59090200762037,935268061798442.1,46209367163953.41,5.0749491427514455,317.1432415801916,4.1938964552669726e-08,0.002263761651141294,84.31581562363434
55,302.62992478754256,604461530319886.9,46209367163953.41,12.394819955329721,364.7922799144493,1.58487009118617e-07,0.00011955894672374936,107.04332866422449
56,127.56606241760045,67187913163029.18,46209367163953.41,11.230080905531175,368.7751784505712,1.2918552253545428e-06,0.0006300375351442261,98.94129737096917
57,326.448238972351,19044433955987.883,89070356774969.36,10.497601363470352,328.2247647581494,8.211968829017876e-06,0.0035330429569245345,108.08027306038181
58,373.00887454475514,45034947555113.055,46209367163953.41,5.5414096468838885,412.8860404696671,9.510266968471219e-07,0.0010956557419436021,85.65236929710458
59,327.14646839722246,1076026245126.6614,46209367163953.41,5.67277254257785,350.8524587882125,4.0746904310368985e-05,0.0010937858036631108,105.92951118746166
60,230.7417284106083,7242486328770.109,46209367163953.41,5.615327068354154,282.89684944404894,5.992519920065542e-06,0.0005634757270435248,129.4120629691811
61,370.6987005195956,4584759202258.457,46209367163953.41,5.248301223269775,386.98425593138074,8.847576687984188e-06,0.0014431884152870506,94.44591329006185
62,287.22727110110407,190890266751265.8,46209367163953.41,6.424191026538632,445.42934309405103,2.601098358073687e-07,0.0007251778262575535,82.26742902028984
63,334.8963552233289,449145313465523.7,46209367163953.41,4.9428096125746865,398.933030673389,8.505681641255011e-08,0.0018795828555643282,75.88313708192844
64,180.84502880009086,27437726317836.598,46209367163953.41,9.48290481420419,353.6143499993134,2.6712552259509315e-06,0.0006234814208817233,103.46892506558325
65,258.6382428961356,70963430835685.92,46209367163953.41,10.87296555902993,392.5494730835476,1.1842285355375054e-06,0.0014093387935581352,90.12478941095215
66,202.16607813682003,149164942906025.5,46209367163953.41,18.61199781518181,394.1514344845648,9.643803218126986e-07,0.0002748016998508238,94.92723231402228
67,296.5911856366314,13730700772318.102,16568085559085.975,6.797258174046479,363.7618131304271,1.371846387214651e-06,0.0003439944262791407,101.1587706906436
68,188.8189555289284,6780207511450.147,46209367163953.41,12.181095794265623,380.55799556271467,1.3885626717036135e-05,0.0006603466486350183,97.56269831368988
69,328.1898618332268,96776066476835.02,46209367163953.41,7.549548151226752,337.3867655088354,6.02941402467656e-07,0.0008956540498238673,101.42875638627146
70,258.7811997639931,238679269752011.2,46209367163953.41,8.695850194392735,360.312529288049,2.8159144885729484e-07,0.0016736428821113073,90.94225071183997
71,227.90439270388654,344846127177543.44,16568085559085.975,11.185070045368091,368.866763908442,8.988304490143667e-08,0.0009287456258700655,94.30477334408556
72,193.41473662335775,12757485749199.38,46209367163953.41,7.961556359674389,385.0736849598014,4.823419061188005e-06,0.0035330429569245345,92.02151876631545
73,131.37139690092795,17787603150965.17,42079294620252.47,18.12105758340338,333.76141746102337,7.170123768131277e-06,0.001138496580634935,109.37360695797622
74,268.94606119120203,141505025587084.16,46209367163953.41,6.781252023603423,395.9811726006493,3.7039075173388093e-07,0.0006769710268217839,91.17404853655167
75,309.33686308683485,133648130082696.22,46209367163953.41,4.468618884226484,393.84016321406807,2.5842382070665343e-07,6.59450758558316e-05,100.27756107042943
76,192.6153808573031,267139782548438.2,46209367163953.41,6.247943110392627,367.15990777383786,1.8076760818726602e-07,0.0005695086464308192,100.39786928112935
77,276.421789019903,224604556630766.22,42079294620252.47,4.549899153473765,368.3223596022112,1.4257512192457395e-07,0.00011747198923811777,108.44785164597714
78,319.71673299223744,2226208458414956.5,16568085559085.975,6.566009464455735,394.3409851036864,8.173350004702463e-09,0.0013851957705051144,75.50917076960025
79,387.12955360953885,15121887079650.826,46209367163953.41,5.32104139116247,418.93012361078166,2.7196483900024367e-06,0.0008412248245605314,86.92373009244378
80,305.54772160818004,39981505836616.61,89070356774969.36,9.50607350070544,391.33031725574665,3.5421529103339785e-06,0.0035330429569245345,89.67148681907445
81,216.12574561116784,98536347915758.28,46209367163953.41,6.111835134584168,360.9294582927755,4.793991749151593e-07,0.0035330429569245345,87.4751984751266
82,339.2116410862114,1253793066491075.2,46209367163953.41,12.660842486970665,397.94198906064094,7.804747464116078e-08,0.0010842924932067547,81.72991997090945
83,193.3541804951833,415204788412706.06,89070356774969.36,8.18135435281655,352.86779826719123,2.9355408905627114e-07,0.0014177611574119186,95.44357650040398
84,383.93151004030676,37978117235839.42,46209367163953.41,10.49396785231591,388.2146863114933,2.1356417973382684e-06,0.0003630141855305658,94.27502999037334
85,168.36400075088585,120956123281195.06,89070356774969.36,5.658277392581944,320.0329134060473,6.969179652466133e-07,0.000370373401127252,114.51248465230898
86,402.1450925032928,1804495557754544.5,46209367163953.41,3.882776672948862,404.99252806496816,1.663063024700164e-08,0.00024068040621750476,86.13136152788587
87,309.18954326313934,49218083109940.2,16568085559085.975,9.597035817361023,364.7269714588026,5.403520972725898e-07,0.0035330429569245345,86.30181412287354
88,331.70956428224235,25273406599276.305,46209367163953.41,16.517805758875514,356.6938493444669,5.051387482567226e-06,0.00040031769322950643,103.54507665086598
89,429.57619568777324,43953472332278.57,89070356774969.36,4.0809642253913045,486.6170780254037,1.3832315364777418e-06,0.00040192906533511414,76.11718002779176
90,369.56069797859584,167593173999126.44,16568085559085.975,7.916846380913207,413.8643849495155,1.3090622918784865e-07,0.0009322062354994498,81.15618612417533
91,380.44600575826576,367825559219831.2,42079294620252.47,8.999208818870304,390.46430654162424,1.7219596436027902e-07,0.0007645295125287695,85.46334283574409
92,411.0610019174493,51314834821194.305,46209367163953.41,5.65243113241408,435.70153375128297,8.51362384209398e-07,0.0008341175303699421,81.82481189450806
93,216.38498296408574,127840487965402.77,14883968884841.734,10.778705407425413,414.2118212947172,2.0989835193054705e-07,0.0035330429569245345,74.84666173605542
94,219.36783159134902,23203600196078.11,42079294620252.47,17.595038230187026,289.56884442540235,5.336977654782808e-06,0.00015229612776397023,128.6425039612106
95,219.22963051771774,71250969742432.02,42079294620252.47,7.88426906257306,419.2292059009361,7.788094288503475e-07,0.0019640693447712473,82.892102686855
96,346.3008912611568,21122342260344.25,46209367163953.41,8.38330683448199,392.11466457699305,3.067576483482007e-06,0.0006154294515768315,93.47828338919362
97,239.51968173681198,1008579111236.0345,42079294620252.47,6.909132647641894,390.276372406036,4.8214104523331894e-05,0.0022474155150538845,94.98923464310342
98,319.513844836572,36787552715056.04,14883968884841.734,5.2366506029350095,458.64413767031726,3.543753837773847e-07,0.0003847133793458326,82.2256381665696
99,303.5057267033765,392550516789355.6,76343875785940.8,7.311226940432322,341.23382273205505,2.378269179695135e-07,0.000841673873354983,98.2146775678019
100,107.02079606832488,300617540344796.9,46209367163953.41,4.525709561502914,330.5004207196123,1.1635752523870802e-07,0.0009529206073744794,105.71821516574452
101,316.7109724638685,3151205028680229.0,46209367163953.41,10.1052741009421,351.63358366420493,2.4785264080528645e-08,0.0004404415156822535,96.86670154181485
102,205.22146469673808,4047266901530.2515,89070356774969.36,5.024199838639952,353.8219212401548,1.8493978321329507e-05,0.0017696371000938606,103.8599363074322
103,302.1538313692506,338511158488117.0,16568085559085.975,7.65422828561711,356.9478954967251,6.266035381215376e-08,0.000709756192970348,93.36648848572776
104,262.70974436269603,251848824593.12643,46209367163953.41,5.062543140398989,372.16710050561113,0.00015536418891628787,0.0004294700860841824,100.85199177319214
105,233.67268104024907,160832294187106.62,46209367163953.41,8.226800486402729,467.4538424057201,3.953482506509844e-07,0.0011512685763528899,77.03910109822257
106,313.96750636298117,25041159229846.06,46209367163953.41,6.333682296534643,419.26175600473493,1.954897352854714e-06,0.002383523210192583,83.95446044915747
107,298.26973302621514,88988073379874.72,16568085559085.975,9.838775546969746,306.8154251509894,3.063893532558191e-07,0.0014951341960702212,102.03982167511981
108,203.20859652806473,1567234269599945.0,46209367163953.41,9.936303170633234,306.65096631660197,4.90019122012285e-08,0.00186078550816745,89.84310718333457
109,389.93494737421514,3781006420173.2783,89070356774969.36,3.028822998853278,433.42520253238274,1.193415746753743e-05,0.0008827866904129761,85.461705575731
110,153.9166299975953,874975453756334.6,46209367163953.41,4.199934886264198,413.5700890610195,3.70995635999857e-08,0.0001818340383746755,115.00602437091301
111,374.0012195838327,36748012585500.77,46209367163953.41,6.592069912392862,449.602557170699,1.386468674054218e-06,0.0035330429569245345,76.27429671011721
112,175.080164002207,373628771555376.1,89070356774969.36,5.781831341679342,326.722975874952,2.3054217777130366e-07,0.00017839535834684618,118.9856678339202
113,228.5282746284936,34866056223819.21,46209367163953.41,6.60713076961461,363.0578047516716,1.4646443808035772e-06,0.0013561266429359504,97.49705622071868
114,49.09536667665649,3665871030701.6855,89070356774969.36,6.931387259992756,380.6408552777893,2.8168794803422447e-05,0.00032827653697316674,98.31234627328588
115,194.80925788221595,51628715113896.266,46209367163953.41,5.5645331262363245,318.268093326481,8.330278644689769e-07,0.002897291925430963,102.26014910803723
116,315.28841991928834,92744800968065.89,16568085559085.975,12.642833685612587,319.1574499853952,3.777628727739706e-07,0.0006150895312308275,106.45993706195028
117,355.12206029713025,67702950295978.81,46209367163953.41,6.044451788453391,355.84542411443374,6.900355041435988e-07,0.002630797797266678,90.93517302096772
118,236.21412725594473,5308713226895.291,76343875785940.8,10.19771108527638,358.5530630980192,2.4528993867529955e-05,0.0006452430013908967,103.80240021409955
119,189.04235075631755,56755962527805.86,46209367163953.41,7.21019378794427,354.50028465546984,9.81878063584748e-07,0.0008217928529487122,101.13714266670708
120,279.04474763256974,978501357204.4083,46209367163953.41,6.779497475986164,324.2622358450451,5.35498408400503e-05,0.002590755346720353,113.85464120403857
121,290.91320097794295,1982616542620327.2,46209367163953.41,8.353100347465363,322.01747797681776,3.2563500661728495e-08,0.0035330429569245345,68.14573334198884
122,367.406746647407,18843720912042.9,42079294620252.47,8.202101019052911,389.00740163568105,3.0635078249545434e-06,0.0030909474342350634,89.89249083514827
123,254.5482910405274,119006329403727.08,46209367163953.41,7.591665128075521,409.28437184039956,4.930478803942033e-07,0.00044487815671252236,90.5730685864639
124,222.47459321295293,214626094879588.25,46209367163953.41,3.2668897073850514,357.84154013357943,1.1764515935100536e-07,0.0006194745543764774,101.30900778349518
125,291.7402644690569,169163834779749.34,46209367163953.41,7.413374361148415,297.164362696754,3.3871195336387454e-07,0.0013545977684119323,106.35725443849668
126,283.65569260337037,23575854200915.934,14883968884841.734,5.119439784252024,320.0484825760757,5.405873116232819e-07,8.72469693476099e-05,117.90593044943391
127,169.98278803410508,84340086112042.86,46209367163953.41,6.831467387686856,340.2945857218749,6.260399854607185e-07,0.002323912337718193,97.2651915708307
128,376.3456132617907,358710015887918.94,46209367163953.41,11.386836874958151,404.87706426299553,2.453475407967169e-07,0.0006096708834913175,86.2543252885536
129,332.85728707788905,180797021861578.22,46209367163953.41,14.075397728200391,383.63306749528965,6.017159400351654e-07,0.00017054774070131615,97.67676895128812
130,289.6511954033827,44926450425192.805,46209367163953.41,6.002168527934258,329.6191627373862,1.0325906582499533e-06,0.0015003463858805413,103.8617425615854
131,372.6227743337477,68914953928373.16,46209367163953.41,4.162368577667811,409.6715019253256,4.6681970255062004e-07,0.0003278603562067568,89.38780583740566
132,274.02566986416,14408150670268.096,76343875785940.8,7.091732892205508,336.75861764991146,6.2850744276515274e-06,0.0011599502731882,108.03453492958963
133,298.1710543937827,102810459312567.56,46209367163953.41,4.7836257673209035,423.99271338413155,3.5961848784262425e-07,0.0010868734711893117,83.15265731496872
134,256.9110760009302,56699402319112.44,46209367163953.41,15.41320629301678,372.5522573760361,2.1010511409983756e-06,0.0008230300167731501,97.36896350691268
135,280.312350351068,21968313042522.87,46209367163953.41,9.09107377155018,369.25981890167105,3.198457518141678e-06,0.000272038217840095,100.59892326340774
136,223.32607529452952,25500186630661.434,76343875785940.8,14.929177681933494,419.9444024454065,7.47581980269719e-06,0.0006884600762041749,88.19772808310387
137,320.9979339935151,622345720609216.1,46209367163953.41,7.537910764953304,374.52625636093995,9.361412829926798e-08,0.0007651833514969264,89.78155861419623
138,79.92151962954125,34809695018228.812,42079294620252.47,6.4593622435244304,388.47554126084833,1.3060204157200806e-06,0.0012952274149087054,91.99844715176559
139,193.2476588195934,67212555982645.164,46209367163953.41,10.995901017184256,367.74337028027423,1.2644525130264147e-06,0.0003850891001145917,100.39680842735545
140,254.35816359378163,383691943032294.0,46209367163953.41,5.57911600307987,396.2718891481184,1.123840878729147e-07,0.0005503395480382105,94.50671312679772
141,329.2712311055403,21984111776743.543,46209367163953.41,10.67332973144947,356.81779759556537,3.7524344646506847e-06,0.0005081768815321429,102.85604200205715
142,337.72045662103045,196639299043039.44,76343875785940.8,10.625657618632419,360.2467567088697,6.900042998988555e-07,0.0007953340255419619,97.10429715829905
143,168.89819735881846,2640783948742576.5,46209367163953.41,7.696804812793978,378.1729116600386,2.252681098106952e-08,0.0013477149171479685,91.65570839123754
144,246.5384545375131,10278547549704.13,46209367163953.41,5.534342246261028,419.1157879537937,4.1615620708987205e-06,0.0001306905709502666,89.63020950598468
145,114.35563605025312,868281386766.0731,16568085559085.975,9.465005968620131,373.77253920633683,3.0208198195920382e-05,0.0006186771348775595,99.78336011925113
146,177.24046103291954,1214271380105005.0,76343875785940.8,5.995993586036695,281.2811616062087,6.30538627771907e-08,0.0007264999519321379,117.14822934777494
147,269.81613727556964,6324756054652.417,46209367163953.41,8.458641627578492,363.52548973230097,1.0336629720432812e-05,0.00019162016589501318,102.85258244326737
148,270.41526305185835,629822676178720.8,76343875785940.8,6.750615647972378,382.7840059926492,1.368646797285724e-07,0.0003742618864582392,98.91466280851375
149,295.3620586634538,274283662483757.47,46209367163953.41,6.888495594516736,342.2727022458336,1.941093960903914e-07,0.0014429091557702405,92.37186679505925
150,300.99789629685364,168298772723970.6,46209367163953.41,15.665942085475065,385.71973146780726,7.194451364468677e-07,0.001807645177003279,88.6057451606377
151,287.20477270376045,39115177034576.37,46209367163953.41,12.324608151066782,311.5658519025511,2.435285782809597e-06,0.0021313625565720106,111.0278969894255
152,248.05495315153036,332347649887803.56,46209367163953.41,12.223877123495853,373.32156287497565,2.8427487477204045e-07,0.0005502423164598396,97.40704720762574
153,372.3781039743234,10421004965239.893,46209367163953.41,10.972963710744565,401.36510537335596,8.138351689494185e-06,0.00308153866728167,89.74540501122151
154,295.3021909685659,288350246241916.44,46209367163953.41,5.521815907203945,363.7397133661558,1.4800749565707557e-07,0.00034366364152299116,101.36576247498537
155,38.86592127383682,418328233397.2821,16568085559085.975,9.609757686460485,242.38275381785905,6.36589808428018e-05,0.003182849529842136,151.1877861616264
156,347.352864957839,718277601006760.1,46209367163953.41,14.128476766672481,370.1401437983197,1.5202854240820074e-07,0.0006140472337888371,91.51562926097547
157,231.82533891439815,597364257550853.0,14883968884841.734,7.821365340409947,378.70620271399895,3.259524012322593e-08,0.0003153872549002253,111.6619883408863
158,250.29260524827123,73538549050147.06,46209367163953.41,5.297693986710513,368.69324775167104,5.567932028293029e-07,0.00038707320868531896,99.9123013272422
159,406.3875028255545,52086464307242.38,46209367163953.41,12.542639799117362,408.046443094984,1.8611706090773609e-06,0.00017766304982628545,90.5196908389897
160,165.2197545619392,55093468670914.164,46209367163953.41,9.058788313623786,361.54331593620714,1.270843606011761e-06,0.0005753354684509627,100.95644212017508
161,197.87825332653355,13741438456094.701,46209367163953.41,6.747132925300742,348.8178341045218,3.794977300384404e-06,0.0006798596448965653,104.98777596487872
162,343.08625471596304,148427530614853.4,42079294620252.47,5.40142092684262,441.5218174689603,2.5612625773399336e-07,0.003074055552871372,71.78050856389221
163,289.5154651890453,38465345924065.66,89070356774969.36,11.66762371732128,414.3359027591513,4.518955414944401e-06,0.0006318914095494593,89.09417955921461
164,299.63920319785404,63265457980700.9,46209367163953.41,4.403741369190857,303.8649307835616,5.379937893039557e-07,0.0005793442368564285,113.21779006005441
165,174.2797417847965,17176328131681.197,46209367163953.41,9.928984216961139,406.14557945861975,4.467829646240247e-06,0.00028315538105673645,91.85618718443223
166,379.00851448117754,39007392228636.766,14883968884841.734,9.464624782227618,439.00019636363436,6.040422686220814e-07,8.688633343367589e-05,87.18382690960053
167,233.2701900169168,62274946849971.6,14883968884841.734,4.0640559695753025,355.15626778483465,1.6246400710092447e-07,0.0027342716557635332,83.94855338275049
168,253.2967175082069,317504647625355.0,46209367163953.41,8.274506402048816,327.04427993474945,2.0142534807517495e-07,0.0012395492551905138,98.94914366905701
169,309.19235213721595,482501103638558.8,46209367163953.41,11.867921060007653,415.3277953292207,1.9010715003474877e-07,0.000142355212038405,95.26113673669076
170,379.02106299018646,3103143142165.2217,42079294620252.47,3.410499196492267,440.21689216114584,7.735291524267757e-06,0.0016637493835644109,83.13158665178692
171,317.85592563353055,20484928380114.76,46209367163953.41,12.42259087672422,353.46918808912415,4.687052800352548e-06,0.0007778074442093045,103.3638445693695
172,273.9108518575152,69591453428663.13,46209367163953.41,4.779402472375341,362.27080050187806,5.308108731104539e-07,0.0008702995302852142,97.09960383032022
173,236.60784961196654,7434669825291.227,14883968884841.734,7.091174190696691,364.6336758751306,2.3744734253026846e-06,0.00024867059311392363,102.01322986468827
174,217.31250148680613,1729083789120.2502,76343875785940.8,7.270572046877442,366.87035255461734,5.369314463299826e-05,0.0007837141258731229,101.7573511340466
175,241.94322644417213,56016719598194.93,46209367163953.41,7.712763530693846,437.09537597151876,1.0641784430490298e-06,0.0035330429569245345,77.89402905862565
176,333.2515677425404,61658634109798.234,42079294620252.47,8.404321669041895,370.3282233225954,9.593328367314184e-07,0.0014184809273002357,93.46809988852073
177,311.87203999017174,299604854212397.3,16568085559085.975,11.024434433028217,343.37598731683516,1.0196987675674537e-07,0.0007366706213018676,95.02420912292983
178,346.9326262130217,28879688119560.176,89070356774969.36,6.4996634735909256,434.04108700536244,3.352923592590861e-06,0.0003606073764765358,85.60665560018454
179,308.5907064118462,445689507249304.06,14883968884841.734,6.068867574577411,387.6733005915244,3.3898938359722576e-08,0.0005592328867552148,92.93845511952003
180,281.29015998911143,125946923669970.0,46209367163953.41,9.233054208804438,389.8080397136454,5.666043894923476e-07,0.0035330429569245345,82.66578185957835
181,320.7270884089328,5363412280964.885,46209367163953.41,8.091229208354266,391.02387653298774,1.1659916365111104e-05,0.0002649073752034778,95.5214028999262
182,365.45895670800144,68118226294293.26,46209367163953.41,8.265964694717509,400.9147095060305,9.378909135557903e-07,0.001022720428420792,88.15098678519765
183,240.6820106615785,91747519024388.34,89070356774969.36,5.559463854955632,332.5421717891575,9.027424525665249e-07,0.00022528991696685433,111.61605669645115
184,329.9233751219748,462258282058784.94,46209367163953.41,7.897191575816352,418.9945643496593,1.3204138953848936e-07,0.00036088336920412647,90.36723125074195
185,137.79012585986288,53541140523052.8,46209367163953.41,3.7154427471630345,368.9128972626626,5.363460278577262e-07,0.0031683825959417343,88.1472058283033
186,355.87110881113955,372486928932570.0,16568085559085.975,5.354267088872569,418.8514482967483,3.983395378480974e-08,0.0004555940832699775,87.51210267898298
187,250.61105721914694,259082014207915.75,46209367163953.41,6.281721387489994,356.5753473370247,1.873973817802113e-07,0.0009404129252847841,96.02350631530497
188,369.40638910176096,154137441749560.75,46209367163953.41,7.416509998209473,390.830870468181,3.718891888845975e-07,0.0035330429569245345,78.61340376568447
189,180.1066494033487,81780444750919.28,46209367163953.41,9.820406635675564,379.4427732523738,9.281156938283796e-07,0.0011309400912978673,93.74105885658196
190,181.38416322304576,318934032513278.3,46209367163953.41,6.91507111001375,325.43883674573254,1.6757834607867833e-07,0.0023810031162254113,92.3068190017835
191,186.343844308835,133210173879434.36,46209367163953.41,9.124473863455151,379.68472450957375,5.294104989024261e-07,0.0016242622959425756,90.57760046987333
192,341.54703974693365,26025427502137.83,46209367163953.41,6.555214624850763,366.2053242884046,1.9467543634039897e-06,0.0012493546179877441,96.91658276740867
193,236.34457312804392,1486890058605.603,42079294620252.47,5.539432702680682,374.56493591459633,2.6220862695828938e-05,0.0006612122292291146,99.44684602457806
194,323.61394193060363,35056428753447.41,46209367163953.41,3.899617217518794,338.3274397348715,8.597583863005254e-07,0.0005971818429384094,104.53542901936221
